1,2026-02-04T13:46:39.519190,2026-02-04T13:51:53.814221,30.07,-7.00,-0.27,0.00,-0.00,SUCCESS,False,7.00,0.15,7.73,90.6,271,2,96.7,98.5
2,2026-02-04T13:51:55.164811,2026-02-04T13:52:04.242606,0.91,-7.06,-6.63,-7.16,-0.99,SUCCESS,False,5.64,6.30,0.23,2467.8,6,0,96.7,96.9
3,2026-02-04T14:06:51.039747,2026-02-04T14:10:25.372278,21.18,6.09,4.18,0.00,-0.00,SUCCESS,False,7.39,0.25,8.29,89.1,191,1,97.2,98.8
4,2026-02-04T14:10:32.593104,2026-02-04T14:15:07.159175,25.70,3.48,-0.38,5.65,4.40,SUCCESS,False,5.25,0.21,8.59,61.2,253,3,97.8,99.3
